date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:49:53	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.2ad.delayed	(from http://www.w3schools.com/jquery/jquery_ref_selectors.asp)
08:49:54	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.2ec.delayed	(from http://www.w3schools.com/jquery/jquery_ref_selectors.asp)
08:49:54	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.2ed.delayed	(from http://www.w3schools.com/jquerymobile/jquerymobile_ref_data.asp)
08:49:54	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.2ef.delayed	(from http://www.w3schools.com/jquerymobile/jquerymobile_ref_data.asp)
08:49:54	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.2f0.delayed	(from http://www.w3schools.com/angular/angular_ref_directives.asp)
08:49:57	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.333.delayed	(from http://www.w3schools.com/angular/angular_ref_directives.asp)
08:49:57	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.334.delayed	(from http://www.w3schools.com/xml/dom_nodetype.asp)
08:49:57	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.338.delayed	(from http://www.w3schools.com/xml/dom_nodetype.asp)
08:49:57	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.339.delayed	(from http://www.w3schools.com/xsl/xsl_w3celementref.asp)
08:49:58	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.35b.delayed	(from http://www.w3schools.com/xsl/xsl_w3celementref.asp)
08:49:58	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.35c.delayed	(from http://www.w3schools.com/xml/schema_elements_ref.asp)
08:49:59	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.37b.delayed	(from http://www.w3schools.com/xml/schema_elements_ref.asp)
08:49:59	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.37c.delayed	(from http://www.w3schools.com/charsets/default.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3ab.delayed	(from http://www.w3schools.com/charsets/default.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3ac.delayed	(from http://www.w3schools.com/charsets/ref_html_ascii.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3ad.delayed	(from http://www.w3schools.com/charsets/ref_html_ascii.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3af.delayed	(from http://www.w3schools.com/charsets/ref_html_ansi.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3b0.delayed	(from http://www.w3schools.com/charsets/ref_html_ansi.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3b1.delayed	(from http://www.w3schools.com/charsets/ref_html_8859.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3b2.delayed	(from http://www.w3schools.com/charsets/ref_html_8859.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3b3.delayed	(from http://www.w3schools.com/charsets/ref_html_symbols.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3b5.delayed	(from http://www.w3schools.com/charsets/ref_html_symbols.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3b6.delayed	(from http://www.w3schools.com/charsets/ref_html_utf8.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3b7.delayed	(from http://www.w3schools.com/charsets/ref_html_utf8.asp)
08:50:00	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.3b8.delayed	(from http://www.w3schools.com/php/php_ref_array.asp)
08:50:03	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.407.delayed	(from http://www.w3schools.com/php/php_ref_array.asp)
08:50:03	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.408.delayed	(from http://www.w3schools.com/sql/sql_quickref.asp)
08:50:03	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.409.delayed	(from http://www.w3schools.com/sql/sql_quickref.asp)
08:50:03	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.40a.delayed	(from http://www.w3schools.com/asp/asp_ref_response.asp)
10:31:52	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.429.delayed	(from http://www.w3schools.com/asp/asp_ref_response.asp)
10:31:52	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.42a.delayed	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21831/21831	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:13:10%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_var	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitf3a5.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21863/21863	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:53:58%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_comment	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit79fa.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21974/21974	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:32:55%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_ie_conditional	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit9dec.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21855/21855	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:08:49%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_comment_out	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitf7eb.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21807/21807	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:34:50%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_inline	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryite7b4.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21926/21926	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:45:06%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_internal	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitb989.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21873/21873	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:44:48%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_external	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit7dcc.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	22000/22000	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:33:58%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_fonts	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitfb29.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21910/21910	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:19:16%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_id	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit97d9.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21988/21988	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:28:55%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_class	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit8442.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21950/21950	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:04:15%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_borders	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit19b0.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21970/21970	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:01:40%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_padding	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit9728.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21969/21969	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2011:56:05%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_margin	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitcbf5.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	22532/22532	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:04:17%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_full	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryite31e.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21831/21831	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:04:12%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_w3schools	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit082c.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21934/21934	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:16:19%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit2507.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.4ff.delayed	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	22301/22301	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:36:22%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_colors	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit5394.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21826/21826	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:04:21%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_noline	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit2856.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21948/21948	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:15:32%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_target	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitb165.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	22039/22039	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:10:49%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_image	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit45fc.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	22885/22885	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:48:28%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_bookmark	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit3864.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21852/21852	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:33:12%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_target_top	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitfba0.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	22059/22059	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:37:53%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_mailto	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitd2d6.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	22181/22181	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:37:54%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_mailto_subject	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit442e.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21869/21869	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:30:41%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_mountain	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit2ffc.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21819/21819	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:45:10%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_attributes	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit6935.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	21828/21828	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:37:41%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_size	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit975c.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	22150/22150	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:13:18%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_style	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit19ca.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:54	0/-1	---M--	302	error ('')			http://www.w3schools.com/forum/default.asp	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/forum/default.500.delayed	(from http://www.w3schools.com/css/css_examples.asp)
10:31:55	21836/21836	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:06:56%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_folder	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitd52f.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	21913/21913	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:17:50%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_wrong	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit212b.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	21873/21873	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:47:16%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_w3schools	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitb021.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22031/22031	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:03:56%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_link	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit991b.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	21883/21883	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:32:30%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_hackman	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryite923.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22167/22167	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:01:45%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_map	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit6722.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22390/22390	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:31:11%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_float	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitd67c.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22395/22395	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:01:48%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_basic	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit928b.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22179/22179	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:00:28%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit046c.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22211/22211	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:45:46%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_collapse	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitf636.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22288/22288	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:00:46%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_cellpadding	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit7de9.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22243/22243	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:39:57%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_headings	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitf7e7.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22275/22275	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:49:23%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_headings_left	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit5052.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22441/22441	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:28:14%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_headers	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitb403.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22178/22178	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2011:59:28%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_tables2	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitaabb.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22168/22168	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:48:42%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_colspan	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit66d3.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22184/22184	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:51:11%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_rowspan	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit914a.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22288/22288	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:56:34%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_cellspacing	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitec91.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22448/22448	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:38:01%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_elements	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit0721.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22673/22673	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:05:42%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_id1	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitdc1a.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22806/22806	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:00:04%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_id2	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitdfb2.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22682/22682	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:32:44%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_class1	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitaf7e.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	22818/22818	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:40:00%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_class2	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit035c.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	21856/21856	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:14:41%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit56b2.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	21895/21895	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:12:26%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered_disc	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit678a.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	21899/21899	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:03:14%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered_circle	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitfcf7.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	21897/21897	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:22:51%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered_square	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit0e3c.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	21893/21893	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:34:28%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered_none	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit023a.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:55	21854/21854	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:46:25%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit2865.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:56	21868/21868	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:09:00%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_numbers	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit1046.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:56	21868/21868	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:11:24%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_ucase	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitbc1a.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:56	21878/21878	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:21:28%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_lcase	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitbb71.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:56	21874/21874	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:47:34%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_roman_ucase	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit2272.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:56	21884/21884	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2013:03:45%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_roman_lcase	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryitb795.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:56	21895/21895	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2011:56:20%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_description	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryita055.html	(from http://www.w3schools.com/html/html_examples.asp)
10:31:56	21918/21918	------	200	untouched ('OK')	text/html	date:Fri,%2016%20Sep%202016%2012:32:40%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_nested	C:/My%20Web%20Sites/W3SKUL/www.w3schools.com/html/tryit4479.html	(from http://www.w3schools.com/html/html_examples.asp)
